id,quality
1257,6.689090909090909
6409,5.725098187932269
136,5.0061963554502595
1631,6.569766955266956
6084,5.457397491804167
5434,5.226448248720976
1094,5.132087509585218
5146,6.315824783356869
5921,6.674372204642147
1076,5.8278447730517575
616,5.364489182935034
4336,6.281644645262004
219,5.856228458410277
6403,5.522575941486925
2397,6.4710666629070115
5240,5.165718308993711
3696,5.6190293657294355
1070,6.656364299177696
5890,5.27099236905035
1270,5.3941369193779645
4641,5.4804849040236
5299,6.30730967505733
2494,5.125188579108109
5276,6.846083944357927
332,5.651070940598945
3671,4.931458220961105
6367,5.519086977787776
5681,6.121737835919013
1741,5.045650091054416
4715,5.960633331305911
1114,5.957202205615183
4105,6.102766098343055
825,5.847569477109023
88,6.327716432843437
4551,6.508399202338695
227,5.099155778564869
1369,6.368880109639632
3722,6.184708210056144
2341,6.328690023327446
4882,6.326045300185124
2382,5.09933668731327
4075,6.3092603980347635
687,5.050797554140379
2350,5.128484801331011
2634,5.12122439546985
5751,5.199393694233323
5934,5.458977142315555
6286,6.045866548189594
6004,5.551403275353036
4696,6.1627914100902075
5628,5.750484848484848
3066,5.361730442498041
6267,5.242790666581698
3950,5.471393470498377
1834,5.237468642986188
848,6.677121212121213
5852,5.454872929988906
3034,5.549145244058064
1074,6.009240789449937
1184,5.090461224592936
3788,6.463031346431347
3267,6.401391766185224
5640,5.466901043731916
2076,5.4421942300124115
4634,4.669090909090909
2075,5.839632046086525
5741,6.133507372295317
5008,6.612947978557069
1485,5.290040963214138
2010,5.502729480157272
1899,5.167879008108559
3514,5.461719678049223
5819,5.147968592163167
5040,6.333995366655891
3998,4.982088744588744
6425,6.024287765289171
1733,5.072050685340917
2925,5.7331055056910225
1528,5.509221934072535
2332,5.973739873998317
3492,4.984213640435893
6177,5.008205147849844
5338,6.16599788398712
2599,5.466527355057355
512,5.098825693968793
5118,5.74147826169496
4024,6.653126814861752
1095,5.280244123362083
965,5.7974412966497635
1163,5.2406493596029495
5773,5.867448143515282
4154,5.248018871716862
2968,5.17873878602494
2294,6.147522596712597
2652,6.065467730161174
4632,5.199393694233323
4585,5.536153059516565
754,5.203220344131628
3471,6.6498106080251596
3506,5.070492397691262
1513,5.813663719559115
210,5.985382050202531
664,5.029563535658352
6414,5.8517564029568625
2418,5.102399435172857
2468,6.537379486322776
1127,6.248564531092663
4820,6.259820669887864
495,5.835591807685972
6256,5.1327729108404885
2732,5.052822758271019
3053,5.9855556988151735
2954,5.220684683601588
3663,5.0405528438234555
4410,5.360759973583253
2153,4.96985807656396
4691,5.924017160668623
2971,5.949181865408939
2616,5.130911497167181
102,5.0304806241192646
1610,5.166077875437741
3766,5.814506361884206
3072,5.998002722481936
2951,5.608653111226634
2087,5.282864073848474
4593,5.672984199787475
6184,5.136253023030379
3347,5.5977176037876974
2806,5.9459104182815015
3083,5.614143316977212
1815,5.175618258846284
4814,5.259110353747254
6316,5.654834856409544
6480,5.858234929354569
6471,5.097973427869517
3173,6.165994091751465
3539,5.086539545065071
1247,5.674020582447856
2778,5.155927446066993
3534,5.776904780108757
963,6.46702905517087
708,5.916053183460451
4145,5.237757450921121
1594,6.250868022691497
5734,5.2406493596029495
1304,6.73903251833658
3748,6.609090909090909
6189,5.327686379973458
3245,5.849376880754671
3697,5.849887019412833
1859,5.518632915982063
475,5.842920543371055
4161,5.957202205615183
775,6.039524691261064
2486,6.252362010045617
2791,6.153818707665774
3583,6.277797979797979
6186,6.54628565065671
5924,6.290703807133009
4788,5.347165876011766
2589,5.881263609927623
5305,6.412312384132359
3164,5.2845483000811315
451,6.407453766165702
2376,5.045662968897166
13,6.1627914100902075
4807,5.560687639949296
2748,5.091393456640173
4499,5.979511374389457
5033,5.384205039960142
2910,5.177307687006042
5570,5.9140611405781005
2488,6.569766955266956
4109,6.6998098188549795
4195,5.618087288785089
1881,5.8998738074255295
2242,5.745371847632079
758,7.052206205980792
1474,5.650395654189598
5610,5.220138316091828
5587,4.855619834710744
1970,5.68874067797186
2657,5.115992633097896
4859,5.57904118643847
4333,6.621564753094506
6492,5.860892263773721
543,5.2777699225779875
4270,6.444545006217372
3804,5.88445513593618
450,5.970582548872957
2786,6.03694122697772
3967,6.14082227032227
5568,6.117541480741904
2682,5.029563535658352
2277,5.0307325077410985
3946,5.575048530416952
4308,5.194256389571485
856,6.002313947486665
1279,5.058014786538649
3987,5.227895774718613
5536,5.973739873998317
345,6.91068077418736
2172,6.0328506493506495
2834,5.403116990984538
1286,5.905394983824723
6350,4.955041556375155
1908,6.8853196540218855
5070,5.102099656586562
2933,6.569766955266956
1486,6.177624163261001
4128,5.052822758271019
1882,5.711827133165523
2937,6.482294102335272
4329,5.263377327777913
3839,5.25160428447151
4457,6.282287386855568
2773,6.238329240312949
4055,5.148213232711303
2437,6.569699575951178
1307,5.530731801361912
2912,6.076287878787878
987,5.783663479233597
5726,5.203220344131628
5554,4.942648292908579
3931,4.80612987012987
31,6.107332410669448
2800,6.117541480741904
3738,6.248096708516922
2716,5.171952214452215
270,5.025125855474856
5752,5.244895472173214
6226,5.455835093286451
3880,6.241844395630987
1258,5.487207632365097
2441,5.313590431354606
5410,7.3553588266384775
5912,6.054177120462161
1411,6.38079835718071
3584,6.501630105524411
6234,4.661818181818182
4577,5.102232179887679
5471,5.344878807566165
2354,5.495152470730015
4310,6.1627914100902075
4225,6.492121212121213
521,4.949957328925995
2938,5.5843900099900114
5865,5.128891597012482
5590,5.5432534692609385
372,5.562564460118236
6059,5.070559734545424
167,6.73820979020979
5936,5.9214974003505825
5411,5.549313234213199
3507,5.304231312576875
3654,5.528520980723987
759,5.977412474547849
4614,6.1045260377779496
4273,5.698336800199967
64,5.327686379973458
5986,5.8634756779637165
4396,5.01627561982848
4671,7.084474033711102
3488,5.21327463420171
1642,5.070492397691262
3585,4.990109280853521
5097,5.842984096003926
4275,5.024704278946619
3157,6.7353324795643275
3754,6.585804591910308
1045,5.7405403825767465
4171,6.317722429371826
5257,5.480225015758076
277,6.846083944357927
3156,6.060355261294432
2513,5.099155778564869
6224,5.966826457158389
6300,5.898435137223988
2538,6.077317338246162
817,5.522575941486925
5565,5.001965653756842
4531,6.4839294201378515
5999,5.754859796636705
2424,4.959507573107795
1056,4.852005051461365
2361,6.569766955266956
1896,5.394086951169979
804,5.703636363636364
4521,5.754859796636705
2337,5.831508800378366
980,5.099083225236191
3817,5.0226258512321795
5550,5.650395654189598
2979,5.672490121791062
3357,5.429190739586106
2168,5.73862199051777
4570,6.252362010045617
4485,5.932939393939394
1830,5.965875981139326
4891,5.0061963554502595
3284,5.9394014451526775
1248,6.793946053946054
3168,5.3740259347559824
2071,4.781357752088532
288,5.411157454993016
5346,5.010807617942208
4146,5.221410368815893
961,5.973488662531597
610,6.153818707665774
4727,6.735153885999673
479,5.769655359087402
4092,5.898435137223988
5548,6.419309221303454
5666,5.711827133165523
2394,5.169090909090909
3528,5.967581995750423
192,6.757097770738656
5749,6.577674931129477
3087,6.250868022691497
2813,5.450695909464606
3274,5.821561812645653
5594,5.624242424242425
1805,5.117770978959654
5193,6.108291892939489
436,5.02010043856698
400,6.2527162880636595
356,6.035117744208654
4983,6.7289535784390155
6441,5.91199902118084
4676,5.874728254184796
1191,5.295957098497795
5790,5.465436298427924
1314,5.1327729108404885
2624,5.00678591860188
5625,6.154277530977515
