id,quality
1257,7.212573598133205
6409,5.859689914542193
136,4.807145020446827
1631,6.1687674070684295
6084,5.807411667295181
5434,5.052869318181818
1094,5.313853743535707
5146,6.801326371826372
5921,7.087955677033811
1076,5.888812655080532
616,4.884310600550723
4336,6.555012948228725
219,6.005277742410096
6403,5.308527271515968
2397,7.280399669466561
5240,4.735198749857729
3696,5.2348417335928215
1070,6.815959279009044
5890,4.803861157163297
1270,5.668058162321061
4641,5.0076385972391675
5299,6.833287145825762
2494,5.485007129294511
5276,7.240871798392879
332,5.476034994210884
3671,4.266958391967752
6367,6.119276682227878
5681,5.983880622085083
1741,5.012901083329333
4715,6.226734658198918
1114,7.15414447519378
4105,6.217293336154293
825,6.610220787983946
88,6.457749021725933
4551,6.494816070605499
227,5.141167755476847
1369,6.833674384542072
3722,6.494414782035354
2341,6.940758740464949
4882,6.50978087354247
2382,4.7024677802723485
4075,6.998612853030069
687,4.786449031947441
2350,4.75695912709231
2634,4.703271963330787
5751,5.254538519625306
5934,5.386501693054759
6286,5.3045008361899475
6004,5.1886546234146875
4696,6.478861724400002
5628,5.818181818181818
3066,5.179147487015807
6267,4.547066502083585
3950,5.461331352639332
1834,4.479393971120573
848,6.781308519713661
5852,5.352438071995119
3034,5.377888064190564
1074,6.273442057020892
1184,5.062743175100394
3788,6.637064296009751
3267,6.446403838008292
5640,5.561594671544832
2076,5.20384158896659
4634,4.0417033492822965
2075,6.180854814776558
5741,6.252912596750638
5008,6.5011940309157055
1485,4.889180854698525
2010,5.198892506379188
1899,5.241991669952356
3514,5.3963636363636365
5819,4.424368193350602
5040,6.353415193539333
3998,4.5276854256854255
6425,6.046169959336672
1733,4.657324621395073
2925,5.482934108223412
1528,5.361238039384999
2332,5.909056162381731
3492,5.076147351993291
6177,4.897046921374823
5338,6.675802773067058
2599,5.31086790117929
512,5.2681364835488305
5118,5.538767098071764
4024,6.769531492805019
1095,4.822272727272727
965,5.641808494450699
1163,5.246107577687317
5773,5.826044719221848
4154,4.873376795409494
2968,5.1804513880496845
2294,6.121325837089016
2652,6.192245178691635
4632,5.254538519625306
4585,5.241764442475749
754,5.144375240920696
3471,6.8745159391398625
3506,4.829025276726127
1513,6.061831954743138
210,5.93031007050025
664,5.03822162927027
6414,5.743391368056384
2418,4.731640937973229
2468,6.583361120141745
1127,6.2396233827565615
4820,6.190460275019097
495,5.3406115408450825
6256,4.824921379196302
2732,4.893350685123297
3053,6.033809455008199
2954,5.280348840183635
3663,4.888935556780781
4410,5.247027393461975
2153,4.21338616938617
4691,5.579358418595827
2971,5.839066711253993
2616,5.30902844948585
102,4.934927728465524
1610,4.713452859092809
3766,5.774249089615956
3072,6.2326829162687005
2951,5.4482144470083025
2087,4.716575266960346
4593,5.2807481511133245
6184,5.173763996171268
3347,5.989205784553611
2806,5.459399844807599
3083,5.251838766852278
1815,5.251553946724278
4814,4.450898593235208
6316,5.612468660148831
6480,5.6780601886741655
6471,4.909064742664743
3173,6.379099519367325
3539,4.870548472765849
1247,5.161776515151515
2778,4.650210845719524
3534,5.9375585219988825
963,7.383943023618382
708,5.9431913391875835
4145,4.789991401467146
1594,6.53085851473182
5734,5.246107577687317
1304,5.583220741482097
3748,6.678787878787879
6189,5.503790270350397
3245,6.396463637958633
3697,5.896677006774359
1859,5.154036928316712
475,5.933061084381731
4161,7.15414447519378
775,5.412876123043476
2486,6.316635081179293
2791,6.38585130990596
3583,6.553665879574971
6186,6.781167244542527
5924,6.78293788148841
4788,4.560306561262231
2589,5.772542778441522
5305,6.814429119077373
3164,4.651182605273514
451,6.708207317468719
2376,4.960510890454942
13,6.478861724400002
4807,5.5518590799395815
2748,4.973194678044695
4499,6.124850865106021
5033,4.886776083192611
2910,4.877805565726817
5570,6.137246753246753
2488,6.1687674070684295
4109,6.346968504840249
4195,5.380248694200524
1881,5.322209411210601
2242,5.590301088325984
758,7.456218034294153
1474,5.956664995022813
5610,4.544109415522225
5587,3.6101214678069726
1970,5.864568797378177
2657,5.228484848484849
4859,5.6693835588583
4333,7.500678803640525
6492,5.8659158509898655
543,5.736962207899142
4270,6.575444526372376
3804,6.276789175552372
450,5.8828878417400565
2786,6.379431144508081
3967,6.489634002361275
5568,6.53825514304221
2682,5.03822162927027
2277,4.959169421052727
3946,4.592612943862336
4308,5.345373268839827
856,5.686097402597403
1279,4.7881443679611975
3987,5.161000887728645
5536,5.909056162381731
345,7.195592356003337
2172,6.463484848484848
2834,5.395193717616561
1286,6.275743501025787
6350,4.825192276786918
1908,7.330934795765653
5070,4.901788068761298
2933,6.1687674070684295
1486,6.605789522067267
4128,4.893350685123297
1882,6.13484885199094
2937,6.812261485690601
4329,4.920578876328788
3839,5.248689994373235
4457,6.338086875245967
2773,6.784665932088399
4055,4.814640885491565
2437,6.778618987073533
1307,5.431822599766436
2912,6.503636363636364
987,5.362267240596865
5726,5.144375240920696
5554,4.715544563279858
3931,4.043381250081319
31,6.088009620009619
2800,6.53825514304221
3738,6.383153367793258
2716,4.616054421768707
270,4.772099092766798
5752,5.022640355654986
6226,5.186982205008026
3880,6.65236133183839
1258,5.16789556102368
2441,5.123491080975552
5410,7.278806072763362
5912,6.158423636534455
1411,6.21406250973424
3584,6.896361043624906
6234,3.671932982925908
4577,4.700045659150694
5471,5.744297437763662
2354,5.049770989427238
4310,6.478861724400002
4225,6.652045454545455
521,4.911032685015478
2938,5.331097402597401
5865,5.348981708589897
5590,5.745168052303328
372,5.383844326861868
6059,4.885155301877252
167,6.799308624708625
5936,6.017223322597727
5411,5.648186238458544
3507,4.995034349793539
3654,5.271770156186001
759,5.638712333418216
4614,6.1964006577709085
4273,5.679458869021843
64,5.503790270350397
5986,6.465736604764272
4396,4.867112201131956
4671,7.124292526812155
3488,5.198740280125307
1642,4.829025276726127
3585,4.696889330178485
5097,5.722429812042639
4275,4.953679641248172
3157,6.882791418629768
3754,7.1250644116676725
1045,5.461489098948063
4171,6.688943067553889
5257,6.939142523085788
