id,quality
1257,2.9345454545454546
6409,2.6672727272727275
136,2.6363636363636362
1631,2.66
6084,2.6436363636363636
5434,2.827272727272727
1094,2.650909090909091
5146,2.92
5921,2.6981818181818182
1076,2.6854545454545455
616,2.6872727272727275
4336,2.6672727272727275
219,2.8854545454545453
6403,2.810909090909091
2397,2.689090909090909
5240,2.6618181818181816
3696,2.6618181818181816
1070,2.86
5890,2.821818181818182
1270,2.658181818181818
4641,3.1636363636363636
5299,2.910909090909091
2494,2.6654545454545455
5276,2.6545454545454548
332,2.921818181818182
3671,2.770909090909091
6367,2.658181818181818
5681,2.6981818181818182
1741,2.867272727272727
4715,2.6872727272727275
1114,2.6472727272727274
4105,2.6618181818181816
825,2.6418181818181816
88,2.689090909090909
4551,2.690909090909091
227,3.1145454545454547
1369,2.670909090909091
3722,3.1418181818181816
2341,2.6654545454545455
4882,2.6563636363636363
2382,2.8036363636363637
4075,2.6636363636363636
687,2.6745454545454543
2350,2.8527272727272726
2634,2.909090909090909
5751,2.6563636363636363
5934,2.6636363636363636
6286,2.6436363636363636
6004,2.787272727272727
4696,2.867272727272727
5628,2.7636363636363637
3066,2.652727272727273
6267,2.649090909090909
3950,2.690909090909091
1834,2.8054545454545456
848,2.8581818181818184
5852,3.1945454545454544
3034,2.827272727272727
1074,2.66
1184,2.649090909090909
3788,3.1
3267,2.6418181818181816
5640,2.670909090909091
2076,2.889090909090909
4634,3.0309090909090908
2075,3.0309090909090908
5741,2.6981818181818182
5008,2.672727272727273
1485,2.6745454545454543
2010,3.0290909090909093
1899,2.66
3514,2.7
5819,2.9727272727272727
5040,2.929090909090909
3998,2.6418181818181816
6425,2.658181818181818
1733,2.6545454545454548
2925,3.001818181818182
1528,2.6854545454545455
2332,2.6745454545454543
3492,2.6618181818181816
6177,2.7563636363636363
5338,2.692727272727273
2599,2.6818181818181817
512,2.6472727272727274
5118,2.670909090909091
4024,2.6636363636363636
1095,2.78
965,2.690909090909091
1163,2.6654545454545455
5773,2.6545454545454548
4154,2.689090909090909
2968,2.6872727272727275
2294,2.6672727272727275
2652,2.670909090909091
4632,2.6563636363636363
4585,2.6872727272727275
754,2.7381818181818183
3471,2.6763636363636363
3506,2.6672727272727275
1513,2.692727272727273
210,2.7
664,2.652727272727273
6414,2.6945454545454544
2418,2.652727272727273
2468,2.6472727272727274
1127,2.9745454545454546
4820,2.918181818181818
495,2.9727272727272727
6256,2.690909090909091
2732,2.672727272727273
3053,2.68
2954,2.8927272727272726
3663,2.6963636363636363
4410,2.6963636363636363
2153,2.807272727272727
4691,2.669090909090909
2971,2.6472727272727274
2616,2.64
102,2.652727272727273
1610,2.6636363636363636
3766,2.6763636363636363
3072,2.6672727272727275
2951,2.689090909090909
2087,2.6872727272727275
4593,2.6654545454545455
6184,2.6636363636363636
3347,3.036363636363636
2806,2.6454545454545455
3083,2.88
1815,2.6854545454545455
4814,2.650909090909091
6316,2.6636363636363636
6480,2.649090909090909
6471,2.66
3173,2.6981818181818182
3539,2.652727272727273
1247,2.8254545454545457
2778,2.747272727272727
3534,2.6636363636363636
963,2.6545454545454548
708,2.692727272727273
4145,2.649090909090909
1594,2.652727272727273
5734,2.6654545454545455
1304,2.649090909090909
3748,2.7254545454545456
6189,2.66
3245,2.6618181818181816
3697,3.0727272727272728
1859,2.921818181818182
475,2.66
4161,2.6472727272727274
775,2.6854545454545455
2486,2.6672727272727275
2791,2.6763636363636363
3583,2.807272727272727
6186,2.690909090909091
5924,2.6672727272727275
4788,2.8145454545454545
2589,2.6545454545454548
5305,2.650909090909091
3164,3.1072727272727274
451,2.6636363636363636
2376,2.649090909090909
13,2.867272727272727
4807,2.649090909090909
2748,2.649090909090909
4499,2.6454545454545455
5033,2.6672727272727275
2910,3.078181818181818
5570,2.7981818181818183
2488,2.66
4109,2.6363636363636362
4195,2.6418181818181816
1881,2.6872727272727275
2242,2.6672727272727275
758,2.690909090909091
1474,2.652727272727273
5610,2.678181818181818
5587,3.109090909090909
1970,2.6963636363636363
2657,2.867272727272727
4859,3.0472727272727274
4333,2.6854545454545455
6492,2.6963636363636363
543,2.66
4270,3.0945454545454547
3804,3.098181818181818
450,2.7
2786,2.9927272727272727
3967,2.7981818181818183
5568,2.6818181818181817
2682,2.652727272727273
2277,2.652727272727273
3946,3.069090909090909
4308,2.6618181818181816
856,3.0109090909090908
1279,2.650909090909091
3987,2.670909090909091
5536,2.6745454545454543
345,2.64
2172,2.9127272727272726
2834,2.6672727272727275
1286,2.649090909090909
6350,2.8018181818181818
1908,2.678181818181818
5070,2.8181818181818183
2933,2.66
1486,2.6436363636363636
4128,2.672727272727273
1882,2.669090909090909
2937,2.7
4329,2.66
3839,2.889090909090909
4457,2.789090909090909
2773,3.0527272727272727
4055,2.76
2437,2.6981818181818182
1307,2.678181818181818
2912,3.1472727272727274
987,2.8545454545454545
5726,2.7381818181818183
5554,2.7836363636363637
3931,2.850909090909091
31,3.0290909090909093
2800,2.6818181818181817
3738,2.6418181818181816
2716,2.850909090909091
270,2.847272727272727
5752,2.6418181818181816
6226,2.669090909090909
3880,2.652727272727273
1258,2.7745454545454544
2441,2.6563636363636363
5410,2.6636363636363636
5912,2.6472727272727274
1411,3.0727272727272728
3584,2.649090909090909
6234,3.118181818181818
4577,2.8363636363636364
5471,2.678181818181818
2354,2.9745454545454546
4310,2.867272727272727
4225,2.8727272727272726
521,2.6654545454545455
2938,2.6945454545454544
5865,2.6854545454545455
5590,2.650909090909091
372,2.790909090909091
6059,2.6763636363636363
167,2.9745454545454546
5936,2.658181818181818
5411,2.669090909090909
3507,2.6636363636363636
3654,2.6745454545454543
759,2.8054545454545456
4614,2.9709090909090907
4273,2.6563636363636363
64,2.66
5986,2.9054545454545453
4396,2.6545454545454548
4671,2.6672727272727275
3488,2.6418181818181816
1642,2.6672727272727275
3585,2.6545454545454548
5097,2.6563636363636363
4275,2.6345454545454547
3157,2.6563636363636363
3754,2.6872727272727275
1045,2.6618181818181816
4171,2.6672727272727275
5257,2.7036363636363636
277,2.6545454545454548
3156,2.678181818181818
2513,3.1145454545454547
6224,2.690909090909091
6300,2.6818181818181817
2538,2.66
817,2.810909090909091
5565,2.6618181818181816
4531,2.82
5999,2.9709090909090907
2424,2.658181818181818
1056,2.8163636363636364
2361,2.66
1896,2.8745454545454545
804,2.7618181818181817
4521,2.9709090909090907
2337,2.7636363636363637
980,2.66
3817,2.7054545454545456
5550,2.652727272727273
2979,2.6818181818181817
3357,2.669090909090909
2168,3.190909090909091
4570,2.6672727272727275
4485,2.8581818181818184
1830,2.9145454545454546
4891,2.6363636363636362
3284,2.650909090909091
1248,2.638181818181818
3168,2.6545454545454548
2071,2.649090909090909
288,3.078181818181818
5346,2.678181818181818
4146,2.903636363636364
961,2.6872727272727275
610,2.6763636363636363
4727,2.6872727272727275
479,2.7
4092,2.6818181818181817
5548,2.669090909090909
5666,2.669090909090909
2394,3.001818181818182
3528,2.669090909090909
192,2.6563636363636363
5749,2.6872727272727275
3087,2.652727272727273
2813,2.903636363636364
3274,2.6763636363636363
5594,2.9054545454545453
1805,2.689090909090909
5193,2.7
436,2.6418181818181816
400,2.652727272727273
356,3.230909090909091
4983,2.650909090909091
6441,2.747272727272727
4676,2.6654545454545455
1191,2.6545454545454548
5790,2.7181818181818183
1314,2.690909090909091
2624,2.7836363636363637
5625,2.6836363636363636
3846,2.6836363636363636
1718,2.6818181818181817
4376,2.6654545454545455
1837,3.110909090909091
5659,2.6563636363636363
4591,3.061818181818182
1892,2.709090909090909
742,2.9163636363636365
702,2.6818181818181817
2174,3.050909090909091
172,2.672727272727273
255,2.669090909090909
1173,3.061818181818182
5078,3.1036363636363635
425,2.650909090909091
3670,2.672727272727273
3355,3.069090909090909
662,2.9127272727272726
2425,2.6254545454545455
686,2.6963636363636363
2836,2.6545454545454548
292,3.14
1501,3.001818181818182
2282,3.050909090909091
2935,2.678181818181818
3934,2.650909090909091
3297,2.669090909090909
337,2.6618181818181816
4643,3.1981818181818182
3957,2.7
6133,2.6436363636363636
5225,2.6636363636363636
5913,2.672727272727273
4929,2.690909090909091
3364,2.66
1004,2.6872727272727275
2201,2.689090909090909
5390,2.6636363636363636
4444,2.6854545454545455
4232,2.6618181818181816
3204,2.670909090909091
2899,2.8018181818181818
1640,2.6745454545454543
974,2.652727272727273
5186,2.6763636363636363
1680,2.809090909090909
4996,2.6563636363636363
2302,2.6872727272727275
5404,2.6563636363636363
333,2.652727272727273
4023,2.829090909090909
2710,2.650909090909091
731,2.7036363636363636
4424,2.929090909090909
4900,2.6472727272727274
2195,2.66
5774,2.6745454545454543
1431,2.650909090909091
3571,2.6563636363636363
3940,2.867272727272727
3071,2.6745454545454543
3502,2.6618181818181816
4107,2.6636363636363636
4223,2.64
2327,3.0527272727272727
4181,2.6872727272727275
216,3.076363636363636
5044,2.8727272727272726
1898,3.070909090909091
3887,2.6818181818181817
3740,2.6545454545454548
419,2.8018181818181818
5989,2.6763636363636363
5266,2.6636363636363636
2405,2.652727272727273
89,2.829090909090909
4832,2.678181818181818
5611,3.061818181818182
3391,2.6836363636363636
464,3.1872727272727275
1944,2.650909090909091
6080,2.669090909090909
