fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,total_acidity,average_acidity,total_minerals,average_minerals,non_free_sulfur_dioxide,percentage_free_sulfur,percentage_salt_sulfur
0.0,0.0,0.0648178736198338,0.0,0.0,0.0,0.4370427934893561,0.0,0.1260272381289029,0.0,0.0,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.7223943059045638,0.0,0.0
0.0,0.0,0.0,0.4565390290530666,0.0,0.2606102758808837,0.0559429679526654,0.0,0.0,0.0,1.356830078651966,12.0,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0841224937262865,0.0
0.0,0.0,0.264895896358728,0.0,0.0,0.9683965980452496,0.0,0.0,0.0,0.0,0.6659357917471269,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,1.100650136238443,0.0
0.0,0.0,0.1478781501757084,1.9419319117635685,0.0,0.9406482065644663,0.6115474448591868,0.0769425000771237,0.99874116356601,0.0,1.7467050958274415,7.987757483738862,0.6097916373295396,0.0,0.0,0.0,0.0,0.4024918910911679,0.1672917302997258,0.0
0.0,0.0,0.3323927086873322,0.0,0.0,0.4412225170684874,0.4725064527553466,0.0,0.1092384564449667,0.0,0.6959195594586461,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.4188688571441193,0.0,0.0
0.1471989356894082,0.0,0.0,1.057168281312184,0.0,0.0,0.0,0.4448160728216519,0.0,0.0,0.0,10.5,0.6040323438887757,0.0340215395069702,0.0340215395069702,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.189185877073278,0.0162749770289915,0.0,1.2764102342953167,0.5132194030264163,0.0,0.0,0.0214658849308554,0.4435650248121631,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.1456502072246496,0.6591470902598456,0.0
0.0,0.0,0.0431506865684463,0.0,0.0,0.0,0.0409913203100346,0.0,0.4459615333313864,0.0,1.243844682870495,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.0975358837134496,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3309558752698606,0.0,0.0,0.0,0.0,0.7472336642917263,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.7358164601123404,0.0
1.38956497060479,0.1956832491926708,0.4124068658923148,0.0,0.0804915000294576,0.0,0.0,0.0836288635436989,0.0,1.8305419258163749,0.5570753853110639,10.5,0.0,1.3665242697435902,1.3665242697435902,1.6439594656826633,1.6439594656826633,0.0,0.9184291323518838,0.3178618126906896
0.0,0.0,0.0815158620258167,0.0,0.0,0.273418988091458,0.4172187165131715,0.0,0.8663889358146278,0.4057504930044585,0.871550540210542,10.5,0.6040323438887757,0.0,0.0,0.1992140854825435,0.1992140854825435,0.4149347880110565,0.0,0.0
0.3280786558389056,0.3018394708872053,0.0,0.0,0.0,0.1538825741435748,0.0,0.0,0.0,0.1938170421038498,1.4693479874826478,10.5,0.6040323438887757,0.3540994623815784,0.3540994623815784,0.0969647440751114,0.0969647440751114,0.0,0.2935456476007502,0.0
0.3365290265342731,0.3018394708872053,0.0,0.0,0.0,0.3300083774375301,0.0,0.0,0.0,0.2783069637569402,1.4599051669889922,10.5,0.6040323438887757,0.3622632640382563,0.3622632640382563,0.1199367286250809,0.1199367286250809,0.0,0.3544291583924573,0.0
0.1108784670905908,0.0,0.0,2.1472128330032416,0.0,0.0,0.3644708278006834,1.203558855579936,0.0,0.0,0.0,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.5686354956601691,0.0,0.0
0.1108784670905908,0.0,0.0,2.1472128330032416,0.0,0.0,0.3644708278006834,1.203558855579936,0.0,0.0,0.0,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.5686354956601691,0.0,0.0
0.0,0.3018394708872053,0.0,0.0,0.0,0.716987504502517,0.476095252931657,0.0,0.689429740773731,0.2783069637569402,1.0328592668705914,10.5,0.6040323438887757,0.0,0.0,0.106466504725916,0.106466504725916,0.3163510139047626,0.1558842631887588,0.0
2.1679550203637064,0.5076802104765472,0.739689595126391,0.0,0.6357984556184822,0.0,0.0,1.3327477260934366,0.0,0.5717807942177817,0.0,10.5,0.0,2.1569142188414943,2.1569142188414943,0.6442836266443674,0.6442836266443674,0.0,0.0,0.7831790813324859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5887035087076724,0.0,1.127311271292542,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2387636087539137,1.9324917198901497,0.1840603312895636,0.2279646771270994,1.4057316775301083,1.343543180460718,0.0,0.0786111280948316,0.0,10.5,0.6040323438887757,0.0,0.0,0.1092780030644314,0.1092780030644314,1.667029653251035,0.0,0.0
0.0,0.0,0.619409888303464,1.151355316543184,0.0,1.4052067750129005,0.6106276417922946,0.0,0.0,0.3420287283806993,0.4512972353687915,10.5,0.6040323438887757,0.0,0.0,0.2501781006051981,0.2501781006051981,0.2173195924621975,0.6698964169666146,0.0
0.0,0.4911432075727644,0.0,0.0,0.0,0.0,0.0,0.0,0.5817921645664036,0.0847084876997696,1.937262055955823,12.0,0.6040323438887757,0.0,0.0,0.0,0.0,0.0205428227658804,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323611491552953,0.0,1.1172658379134326,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8922969919289702,0.0,0.0658205112665502,0.0,0.0,0.2561297345720723,0.0,0.0,0.0,2.122545235579965,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.394526401282557,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2426344083190978,0.0,0.0,0.9477869368480164,0.0,0.8880915533400963,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.4327203426454818,0.0
0.0,0.0544136451569293,0.3959259087945937,0.0,0.0,0.1510773524880231,0.0,0.0,0.0,0.0,1.411075167037167,7.463033240450682,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0748153188861094,0.0
0.6356645346633882,0.0,1.1356296913911732,1.350555157516788,0.0,0.9050232575234938,1.7078072422184445,0.6724328420168872,0.0,0.0,0.0,10.5,0.6040323438887757,0.5059222891770494,0.5059222891770494,0.0,0.0,1.7815571431350707,0.0,0.0
0.0,0.3018394708872053,0.0142791087411107,1.0047810959960992,0.0,0.381937324681604,0.2955883341040002,0.0,0.0,0.0,1.0373445200606528,12.0,0.6040323438887757,0.0,0.0,0.0,0.0,0.2209361879169401,0.0,0.0
0.9876988998714492,0.0,0.5681717096244658,0.0,0.1455516488131017,0.0,0.0,0.0909907935962449,0.1295504548803744,1.4623026071598466,0.9908427840326168,10.5,0.0,0.9512090910741752,0.9512090910741752,1.3306554388057026,1.3306554388057026,0.0,2.328765792095945,1.0015104536463235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6121653286747049,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0810232738801239,0.0,0.0,1.075243697426465,1.0376541404080002,1.4346838719778958,10.5,0.6040323438887757,0.0,0.0,0.767365737969137,0.767365737969137,0.0,0.0,0.0
3.50172187730029,0.2965319355251242,2.3717961423497265,0.0,1.3584793363242949,0.0,0.0,1.7014305186792422,0.0,1.9942123244269592,0.1166056294258035,10.5,0.0,3.4194648846857354,3.4194648846857354,2.063109956452484,2.063109956452484,0.0,1.194719959333212,1.3692577608015513
0.0,0.0,0.3004346070860116,0.3185758666954725,0.0,0.0,0.0,0.0,0.851913336731492,0.0,1.3973663203955915,7.470175447945574,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3869543418046103,0.5204986981569789,0.0,0.0,0.0,1.962090688578588,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.4998583163215976,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3848167253895286,0.5994890029018913,0.0,0.0,0.0,0.0,10.5,0.6040323438887757,0.0,0.0,0.0,0.0,0.5993310774612237,0.0,0.0
0.2131785129665725,0.3018394708872053,0.0573060490462692,0.0,0.0,0.0,0.0,0.0,0.0,0.3955560962323678,1.7120571498940431,10.5,0.6040323438887757,0.2430958140744204,0.2430958140744204,0.2268485823025613,0.2268485823025613,0.0,0.0,0.0
0.0,0.0042427467569725,0.0148183996445719,0.0,0.0670789555097376,0.0,0.0,0.0556802127861579,0.4329716260868922,1.4574151582807462,1.042348468076336,7.468783633519535,0.0,0.0,0.0,1.3095058524109082,1.3095058524109082,0.0,2.0784846907111407,0.3170017482929973
0.0,0.0,0.0,1.4046081354299438,0.0,0.0,0.2355316781073549,0.0,0.4774726537414778,0.1751384617475246,0.9849524693514652,10.5,0.6040323438887757,0.0,0.0,0.0569283488597593,0.0569283488597593,0.3061943423040019,0.0,0.0
