fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,total_acidity,average_acidity,total_minerals,average_minerals,non_free_sulfur_dioxide,percentage_free_sulfur,percentage_salt_sulfur
0.01781720097773981,0.0,0.07199015415029097,0.0,0.0,0.0,0.23486179276181088,0.0,0.7144824981843817,0.0,1.7516145014145912,10,0,0.0,0.0,0.0,0.0,0.31835136410177384,0.0,0.0
0.0,1.6887467815713717,0.0,0.0,0.19682421411694678,0.0,0.0,0.0,1.2242598773627091,1.2472143637448174,0.9635112732011762,10,1,0.05801033171166753,0.05801033171166753,1.1450122061653325,1.1450122061653325,0.0,3.370090194731182,0.2926833418938693
0.0,0.12649279230743316,0.0,0.0,0.0,0.5415150840557125,0.0,0.0,0.3354254042644307,0.5246429407531044,1.7477835072531605,10,0,0.0,0.0,0.31471103543881773,0.31471103543881773,0.0,0.8476437285301852,0.0
1.8693212335018632,1.9714106421572666,0.47114392856841997,0.0,0.6264791841066387,0.0,0.0,1.412558490566836,0.8977089321850477,1.0748152305640561,0.8410845558201095,7,1,2.049817030322517,2.049817030322517,1.0871109988838814,1.0871109988838814,0.0,0.5693933922445729,0.047205663678235366
0.5447025214519419,0.0,0.45173495842688904,1.539100489124468,0.0,1.087903719959968,1.0788823056820827,1.3447385015335973,0.0,0.5506766650902926,0.0,10,0,0.4171152979481569,0.4171152979481569,0.4071540564562996,0.4071540564562996,0.9269430913560894,0.0,0.0
0.0,0.27075800702195685,0.0,0.0,0.0,0.0,0.0,0.0,0.04639351653330587,0.003071321444320263,2.0179373322591463,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4332119967679115,0.0,0.13021649425171278,1.125635739658729,0.0,1.2631691367611826,1.3999622418059543,0.9131483392294863,0.0,0.020964221511299785,0.0,10,0,0.30936555024249446,0.30936555024249446,0.0,0.0,1.2601205304240055,0.0,0.0
0.3289045069923968,0.0,0.0,0.0,0.0,0.16984379601721655,0.0,0.0,0.0,0.24778483067218146,0.5750734963949723,10,0,0.20855782923683225,0.20855782923683225,0.12762015177513575,0.12762015177513575,0.0,0.20713040465206461,0.0
0.0,0.0,0.0,0.0,0.0,0.017293665310754654,0.3225103127727612,0.0,0.20724318999326996,0.0,0.41526481899910006,10,0,0.0,0.0,0.0,0.0,0.395934324566909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10657961947974365,0.0,2.688606614059792,10,0,0.0,0.0,0.0,0.0,0.0,0.12102952756349176,0.0
2.713634154711115,0.0,1.6484124275364112,0.0,0.0,0.0,0.0,1.1048107537169545,0.3978642386056458,2.159357688311363,0.050362755179739704,10,1,2.575718322684611,2.575718322684611,1.8921048353538454,1.8921048353538454,0.0,0.5363992038844723,2.4746750149980175
1.6046995368101156,0.27075800702195685,0.6758037370987302,0.33610760424132247,0.01881647477480497,0.0,0.0,0.9584477533775507,0.29721247493062364,1.703542130550394,0.3079036739354897,10,1,1.5842618265808253,1.5842618265808253,1.50901772839632,1.50901772839632,0.0,1.505330398997954,0.2825519577832325
0.0,0.0,0.14735483573799785,0.0,0.0,1.5927876034720398,0.11191237224728288,0.0,0.33528127308187605,0.0,1.7846704861575853,13,0,0.0,0.0,0.0,0.0,0.0,1.6011772987840538,0.0
0.4658992567956966,0.0,2.3687607295589865,0.718756428455721,0.0,0.48391512699976613,2.910750089474726,0.0,0.0,0.0,1.502516122301177,6,1,0.4256204568461816,0.39979575961993696,0.0,0.0,3.4203202101524464,0.0,0.0
0.010584482650173865,0.0,0.8144306430231524,0.0,0.0,0.033924528800714525,0.1614811271913115,0.0,0.6990547645089311,0.0,1.872891253451284,13,0,0.0,0.0,0.0,0.0,0.18849299835213423,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341773528041582,0.0,2.0415472377755615,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.03153925086048207,0.0,0.0,0.8670116821703073,0.23451151394454475,0.0,0.5693593856491947,0.0,0.9254241205953742,10,0,0.0,0.0,0.0,0.0,0.0,0.5647021534065552,0.0
0.0,0.0,0.47293039750965143,2.067187417248045,0.0,1.7527021595837282,1.0497947091646864,1.3051371558168836,0.7103871227898342,1.5608187612905267,0.0,10,0,0.0,0.0,1.347971798240399,1.347971798240399,0.6340436549663838,0.5332828538662882,0.0
0.0,0.0,0.0,0.17308520724333407,0.0,0.0,0.18853326673478477,0.0,0.03846992248870052,0.0,1.680937410214937,10,0,0.0,0.0,0.0,0.0,0.2851617007704275,0.0,0.0
0.0,0.06823932539079341,0.0,0.0,0.0,0.0,0.11461016793875879,0.0,0.5570668722413654,0.0,1.819376566834591,12,0,0.0,0.0,0.0,0.0,0.2511707633797198,0.0,0.0
