fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,total_acidity,average_acidity,total_minerals,average_minerals,non_free_sulfur_dioxide,percentage_free_sulfur,percentage_salt_sulfur
0.6126059939019575,0.0,0.5657453113816799,0.30848823178492774,0.0,0.6404202110077599,0.9257468638192561,0.11664198173309305,0.0,0.0,0.4439953748334494,10,1,0.5046154933900345,0.5046154933900345,0.0,0.0,0.9084870029143479,0.0,0.0
0.0,0.0,0.7413835644417529,0.0,0.0,0.0,0.0,0.0,1.313364150285399,0.0,0.8619812444062209,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06318602902351302,0.0,0.0,0.0,0.7067335427944839,1.720780120877826,10,1,0.0,0.0,0.5077156205554431,0.5077156205554431,0.0,0.33085614316893286,0.0
0.0,0.0,0.08101268447695988,0.0,0.0,1.0101323405150942,0.4096531449406331,0.0,0.17739552893885271,0.0,1.7688197683480238,10,1,0.0,0.0,0.0,0.0,0.12152091775790468,0.502812047625319,0.0
0.0,0.0,0.0,0.0,0.0,0.5564226601726734,0.004611201499540016,0.0,0.5227571594496008,0.3080619895288453,0.31857306831674626,10,1,0.0,0.0,0.1292464979656488,0.1292464979656488,0.0,0.5076424047265715,0.0
0.0,0.0,0.06642085227060694,1.1389562653943228,0.0,0.42063823695074987,0.3473009074375972,0.0,0.0,0.0,0.9254241205953742,12,1,0.0,0.0,0.0,0.0,0.27120581231682594,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5293619968940062,0.0,0.0,0.49985373517927595,0.024652667537891693,1.9124500766436596,10,1,0.0,0.0,0.0,0.0,0.0,1.038492192676091,0.0
0.0,0.0,0.26926921883592575,1.9868462762125347,0.0,1.0376613472485086,0.35824125720870537,0.18610754374453303,0.8426012261589471,0.0,1.4096553781402361,8,0,0.0,0.0,0.0,0.0,0.08166578689978418,0.6036452395199449,0.0
0.0,0.5212677758673532,0.2424305701416456,0.0,0.0,0.0,0.8195078181802831,0.0,0.0,0.0,1.5284240105309055,10,1,0.0,0.0,0.0,0.0,1.0724886312055844,0.0,0.0
0.0,0.0,0.21369698699903544,0.271397404329099,0.0,1.2552991524366701,0.3516751645408934,0.0,0.0,0.0,0.2744583502733413,10,1,0.0,0.0,0.0,0.0,0.0,0.8457639659017214,0.0
0.0,0.0,0.0,0.0,0.0,0.4032573604992737,0.43175431225306793,0.0,0.6980483084726748,0.40825952791142534,1.3464164261931097,10,1,0.0,0.0,0.17247561126008185,0.17247561126008185,0.38334245837193537,0.0,0.0
0.3824725464393156,0.8491528732182125,0.0,1.6294247726589937,0.0,0.0,0.7517958090752781,0.2939279432365425,0.0,0.0,0.942055990026037,10,1,0.47440099976360317,0.47440099976360317,0.0,0.0,0.9690978154468035,0.0,0.0
0.0,0.0,0.11825472961549939,0.0,0.0,0.10973281984182987,0.39552243421377187,0.0,0.7299748986225175,0.5243933090389057,0.8410845558201095,10,1,0.0,0.0,0.30062452920324745,0.30062452920324745,0.4514016528135822,0.0,0.0
1.209215961299628,0.27075800702195685,0.5454077433042253,0.0,1.2898712769572347,0.0,0.0,0.2726606812185186,0.026983190817851055,1.017176394797393,1.2712074237916915,10,0,1.2020476823407076,1.2020476823407076,1.1819385255571226,1.1819385255571226,0.0,1.7058548032813943,0.6777634366697305
1.8282991487491664,0.7600147877269431,0.3158620992937488,0.0,0.4596054588339755,0.0,0.0,0.950864304267183,0.0,2.1387698841314124,0.0,10,0,1.8607195131849803,1.8607195131849803,1.9903311907956394,1.9903311907956394,0.0,0.27979452589053344,1.1137984950625939
0.0,0.0,0.06751333532701415,0.0,0.0,0.8381948089091112,0.21223779747463883,0.0,0.5386520467822122,0.0,0.9168433826300347,10,1,0.0,0.0,0.0,0.0,0.0,0.5603552764268652,0.0
0.0,0.0,2.953831244623304,0.0,0.0,0.0,0.2154412937404535,0.0,0.7723327038532726,0.0,0.4307771869247263,6,0,0.0,0.0,0.0,0.0,0.32621325239912785,0.0,0.0
3.1834598907376264,1.569959088002296,2.3579983148552563,0.0,1.7054334722482125,0.0,0.0,1.296087480725989,0.0,1.8602483129176175,1.0500197405870686,10,0,3.270335441376872,3.270335441376872,2.017993232447701,2.017993232447701,0.0,0.0,4.072284310999973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13376046514658985,0.0,0.0,7,1,0.0,0.0,0.0,0.0,0.20353806796517473,0.0,0.0
0.0,0.7234400471167568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7394732489456817,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.39645433755884174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0218225201351285,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1971265831108417
0.0,0.0,0.0,1.1301034960903946,0.0,0.625827608844836,0.0,0.2598915874806605,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,0.0,1.0202254840010387,0.0
1.0615463080001415,0.0,0.39387708242302744,0.0,0.12204874170248983,0.0,0.0,0.028326113213727577,0.4669224236737367,1.1871650405029996,1.238823348652162,10,0,0.9930429905134336,0.9930429905134336,1.0755376278557451,1.0755376278557451,0.0,1.879021556275159,1.0451978047573052
0.0,0.0,0.254773977942356,0.0,0.0,0.0208892111142963,0.0,0.0,0.0,0.013960794341090654,0.27747354964134885,10,1,0.0,0.0,0.0,0.0,0.0,0.19772427905127893,0.0
0.5213088608034647,0.27075800702195685,0.08521662411821607,0.5435050967716443,0.0,0.0,0.0,0.0,0.0,0.0,1.4635278591869836,7,1,0.5372215302218586,0.5372215302218586,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3089097300050272,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.47497250829372484
3.206468009785827,1.1845592653768833,1.7986433073478512,0.0,0.7579546056075763,0.0,0.0,1.4637960762907865,0.0,0.5718337105749866,0.3839549822110996,10,0,3.2450241966328037,3.2450241966328037,0.671669263819414,0.671669263819414,0.0,0.0,0.5269833525599938
0.5447025214519419,0.0,1.1424871046535663,0.8898826768454274,0.0,0.7030152240196097,0.9549827615961288,0.0,0.0,0.0,1.665442809515673,12,1,0.5201247724712348,0.5201247724712348,0.0,0.0,0.9208245716780874,0.0,0.0
0.0,0.0,0.14160048560846517,0.0,0.0,0.37689192364637714,0.0,0.0,0.0,0.8178710527203756,1.354437344654905,10,1,0.0,0.0,0.6031038844184553,0.6031038844184553,0.0,0.5443159148959008,0.0
0.0,0.0,0.6709804658104683,0.0,0.0,0.5485691432505808,0.12705016639984482,0.0,0.0,0.0,1.3356785245606517,10,1,0.0,0.0,0.0,0.0,0.0,0.33498150208933286,0.0
0.0,0.0,0.2839751271182771,0.0,0.0,0.0,0.0,0.0,0.025293170746637075,0.0,1.7870220148289022,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005963885908970172
